"Sex","Yr","date","yday","Site","Mass"
1,1996,1996-05-16,137,"Friese_kust",305
1,1996,1996-05-16,137,"Friese_kust",312
1,1996,1996-05-16,137,"Friese_kust",282
1,1996,1996-05-16,137,"Friese_kust",353
1,1996,1996-05-16,137,"Friese_kust",327
2,1996,1996-05-16,137,"Friese_kust",402
2,1996,1996-05-16,137,"Friese_kust",357
2,1996,1996-05-16,137,"Friese_kust",372
2,1996,1996-05-16,137,"Friese_kust",330
1,1996,1996-05-16,137,"Friese_kust",283
1,1996,1996-05-16,137,"Friese_kust",300
1,1996,1996-05-17,138,"Friese_kust",298
1,1996,1996-05-17,138,"Friese_kust",298
2,1996,1996-05-17,138,"Friese_kust",280
1,1996,1996-05-18,139,"Friese_kust",376
1,1996,1996-05-18,139,"Texel",371
1,1996,1996-05-18,139,"Texel",340
1,1996,1996-05-18,139,"Texel",370
1,1996,1996-05-18,139,"Friese_kust",228
1,1996,1996-05-18,139,"Friese_kust",293
1,1996,1996-05-18,139,"Texel",311
1,1996,1996-05-18,139,"Friese_kust",272
1,1996,1996-05-18,139,"Texel",321
1,1996,1996-05-18,139,"Texel",324
1,1996,1996-05-18,139,"Texel",322
2,1996,1996-05-18,139,"Texel",353
2,1996,1996-05-18,139,"Texel",398
2,1996,1996-05-18,139,"Texel",356
2,1996,1996-05-18,139,"Texel",438
2,1996,1996-05-18,139,"Texel",385
2,1996,1996-05-18,139,"Texel",382
2,1996,1996-05-18,139,"Texel",380
2,1996,1996-05-18,139,"Texel",370
1,1996,1996-05-18,139,"Friese_kust",350
1,1996,1996-05-18,139,"Texel",295
1,1996,1996-05-18,139,"Texel",313
1,1996,1996-05-18,139,"Texel",332
1,1996,1996-05-18,139,"Texel",330
1,1996,1996-05-18,139,"Texel",243
1,1996,1996-05-18,139,"Texel",280
1,1996,1996-05-18,139,"Friese_kust",268
1,1996,1996-05-18,139,"Friese_kust",370
1,1996,1996-05-18,139,"Friese_kust",375
1,1996,1996-05-18,139,"Friese_kust",360
1,1996,1996-05-18,139,"Friese_kust",365
1,1996,1996-05-18,139,"Friese_kust",334
2,1996,1996-05-18,139,"Friese_kust",443
2,1996,1996-05-18,139,"Friese_kust",390
2,1996,1996-05-18,139,"Friese_kust",357
2,1996,1996-05-18,139,"Friese_kust",373
2,1996,1996-05-18,139,"Friese_kust",385
2,1996,1996-05-18,139,"Friese_kust",406
1,1996,1996-05-18,139,"Friese_kust",345
1,1996,1996-05-18,139,"Friese_kust",343
1,1996,1996-05-18,139,"Friese_kust",323
1,1996,1996-05-18,139,"Friese_kust",318
1,1996,1996-05-20,141,"Texel",335
1,1996,1996-05-20,141,"Texel",358
1,1996,1996-05-20,141,"Texel",318
1,1996,1996-05-20,141,"Texel",380
1,1996,1996-05-20,141,"Texel",283
1,1996,1996-05-20,141,"Texel",335
1,1996,1996-05-20,141,"Texel",235
1,1996,1996-05-20,141,"Texel",331
1,1996,1996-05-20,141,"Texel",297
1,1996,1996-05-20,141,"Texel",365
2,1996,1996-05-20,141,"Texel",445
2,1996,1996-05-20,141,"Texel",380
2,1996,1996-05-20,141,"Texel",385
2,1996,1996-05-20,141,"Texel",358
2,1996,1996-05-20,141,"Texel",375
2,1996,1996-05-20,141,"Texel",366
2,1996,1996-05-20,141,"Texel",390
2,1996,1996-05-20,141,"Texel",413
2,1996,1996-05-20,141,"Texel",340
2,1996,1996-05-20,141,"Texel",402
2,1996,1996-05-20,141,"Texel",395
2,1996,1996-05-20,141,"Texel",396
2,1996,1996-05-20,141,"Texel",303
2,1996,1996-05-20,141,"Texel",400
2,1996,1996-05-20,141,"Texel",370
2,1996,1996-05-20,141,"Texel",422
2,1996,1996-05-20,141,"Texel",358
2,1996,1996-05-20,141,"Texel",395
1,1996,1996-05-20,141,"Texel",318
1,1996,1996-05-20,141,"Texel",338
1,1996,1996-05-20,141,"Texel",334
1,1996,1996-05-20,141,"Texel",318
1,1996,1996-05-20,141,"Texel",263
1,1996,1996-05-20,141,"Texel",294
1,1996,1996-05-20,141,"Texel",285
1,1996,1996-05-20,141,"Texel",337
1,1996,1996-05-20,141,"Texel",328
1,1996,1996-05-20,141,"Texel",325
1,1996,1996-05-20,141,"Texel",305
1,1996,1996-05-20,141,"Texel",273
1,1996,1996-05-20,141,"Texel",320
1,1996,1996-05-20,141,"Texel",360
1,1996,1996-05-20,141,"Texel",315
1,1996,1996-05-20,141,"Texel",322
1,1996,1996-05-20,141,"Texel",305
1,1996,1996-05-20,141,"Texel",305
1,1996,1996-05-20,141,"Texel",378
1,1996,1996-05-21,142,"Texel",350
1,1996,1996-05-21,142,"Texel",405
1,1996,1996-05-21,142,"Texel",316
2,1996,1996-05-21,142,"Texel",373
2,1996,1996-05-21,142,"Texel",380
2,1996,1996-05-21,142,"Texel",275
1,1996,1996-05-21,142,"Texel",332
1,1996,1996-05-22,143,"Texel",370
1,1996,1996-05-22,143,"Texel",382
2,1996,1996-05-22,143,"Texel",397
2,1996,1996-05-22,143,"Texel",453
2,1996,1996-05-22,143,"Texel",412
1,1996,1996-05-22,143,"Texel",336
1,1996,1996-05-22,143,"Texel",323
1,1996,1996-05-22,143,"Texel",372
1,1996,1996-05-22,143,"Texel",320
1,1996,1996-05-25,146,"Friese_kust",405
1,1996,1996-05-25,146,"Friese_kust",375
1,1996,1996-05-25,146,"Friese_kust",362
1,1996,1996-05-25,146,"Friese_kust",247
1,1996,1996-05-25,146,"Friese_kust",285
1,1996,1996-05-25,146,"Friese_kust",308
2,1996,1996-05-25,146,"Friese_kust",385
2,1996,1996-05-25,146,"Friese_kust",405
2,1996,1996-05-25,146,"Friese_kust",468
1,1996,1996-05-25,146,"Friese_kust",395
1,1996,1996-05-30,151,"Texel",288
1,1996,1996-05-30,151,"Texel",388
1,1996,1996-05-30,151,"Texel",378
1,1996,1996-05-30,151,"Texel",245
1,1996,1996-05-30,151,"Texel",358
1,1996,1996-05-30,151,"Texel",293
1,1996,1996-05-30,151,"Texel",388
2,1996,1996-05-30,151,"Texel",475
2,1996,1996-05-30,151,"Texel",380
2,1996,1996-05-30,151,"Texel",408
2,1996,1996-05-30,151,"Texel",422
2,1996,1996-05-30,151,"Texel",490
2,1996,1996-05-30,151,"Texel",488
2,1996,1996-05-30,151,"Texel",466
2,1996,1996-05-30,151,"Texel",472
2,1996,1996-05-30,151,"Texel",493
2,1996,1996-05-30,151,"Texel",465
1,1996,1996-05-30,151,"Texel",223
1,1996,1996-05-30,151,"Texel",387
1,1996,1996-05-30,151,"Texel",386
1,1996,1996-05-30,151,"Texel",348
1,1996,1996-05-30,151,"Texel",356
1,1996,1996-05-30,151,"Texel",350
1,1996,1996-05-30,151,"Texel",376
1,1996,1996-05-30,151,"Texel",338
1,1996,1996-05-30,151,"Texel",280
1,1996,1996-05-30,151,"Friese_kust",232
1,1996,1996-05-31,152,"Texel",353
1,1996,1996-05-31,152,"Texel",382
1,1996,1996-05-31,152,"Texel",295
1,1996,1996-05-31,152,"Texel",386
2,1996,1996-05-31,152,"Texel",480
2,1996,1996-05-31,152,"Texel",364
2,1996,1996-05-31,152,"Texel",505
2,1996,1996-05-31,152,"Texel",470
2,1996,1996-05-31,152,"Texel",460
2,1996,1996-05-31,152,"Texel",450
2,1996,1996-05-31,152,"Texel",440
2,1996,1996-05-31,152,"Texel",436
2,1996,1996-05-31,152,"Texel",520
2,1996,1996-05-31,152,"Texel",466
2,1996,1996-05-31,152,"Texel",465
2,1996,1996-05-31,152,"Texel",540
1,1996,1996-05-31,152,"Texel",415
1,1996,1996-05-31,152,"Texel",354
1,1996,1996-05-31,152,"Texel",332
1,1996,1996-05-31,152,"Texel",400
1,1996,1996-05-31,152,"Texel",340
2,1996,1996-06-01,153,"Texel",450
2,1996,1996-06-01,153,"Texel",322
2,1996,1996-06-01,153,"Texel",403
1,1996,1996-06-01,153,"Friese_kust",275
1,1996,1996-06-01,153,"Friese_kust",277
2,1996,1996-06-01,153,"Friese_kust",296
2,1996,1996-06-01,153,"Friese_kust",334
2,1996,1996-06-01,153,"Friese_kust",318
1,1996,1996-06-01,153,"Friese_kust",355
1,1996,1996-06-02,154,"Friese_kust",290
1,1996,1996-06-02,154,"Friese_kust",262
2,1996,1996-06-02,154,"Friese_kust",350
1,1997,1997-05-07,127,"Friese_kust",226
1,1997,1997-05-07,127,"Friese_kust",232
1,1997,1997-05-07,127,"Friese_kust",228
2,1997,1997-05-07,127,"Friese_kust",345
2,1997,1997-05-07,127,"Friese_kust",274
2,1997,1997-05-07,127,"Friese_kust",273
2,1997,1997-05-07,127,"Friese_kust",325
1,1997,1997-05-09,129,"Friese_kust",291
1,1997,1997-05-09,129,"Friese_kust",286
1,1997,1997-05-09,129,"Friese_kust",192
1,1997,1997-05-09,129,"Friese_kust",297
1,1997,1997-05-09,129,"Friese_kust",308
1,1997,1997-05-09,129,"Friese_kust",296
1,1997,1997-05-09,129,"Friese_kust",178
1,1997,1997-05-09,129,"Friese_kust",286
1,1997,1997-05-09,129,"Friese_kust",263
2,1997,1997-05-09,129,"Friese_kust",317
2,1997,1997-05-09,129,"Friese_kust",236
1,1997,1997-05-09,129,"Friese_kust",245
1,1997,1997-05-10,130,"Friese_kust",300
1,1997,1997-05-10,130,"Friese_kust",277
1,1997,1997-05-10,130,"Friese_kust",280
1,1997,1997-05-10,130,"Friese_kust",297
1,1997,1997-05-10,130,"Friese_kust",286
1,1997,1997-05-10,130,"Friese_kust",243
2,1997,1997-05-10,130,"Friese_kust",388
2,1997,1997-05-10,130,"Friese_kust",343
2,1997,1997-05-10,130,"Friese_kust",276
2,1997,1997-05-10,130,"Friese_kust",285
2,1997,1997-05-10,130,"Friese_kust",243
2,1997,1997-05-10,130,"Friese_kust",330
1,1997,1997-05-12,132,"Friese_kust",302
1,1997,1997-05-12,132,"Friese_kust",292
1,1997,1997-05-12,132,"Friese_kust",273
1,1997,1997-05-12,132,"Friese_kust",262
1,1997,1997-05-12,132,"Friese_kust",295
1,1997,1997-05-12,132,"Friese_kust",277
1,1997,1997-05-12,132,"Friese_kust",296
1,1997,1997-05-12,132,"Friese_kust",262
2,1997,1997-05-12,132,"Friese_kust",347
2,1997,1997-05-12,132,"Friese_kust",276
2,1997,1997-05-12,132,"Friese_kust",322
2,1997,1997-05-12,132,"Friese_kust",306
2,1997,1997-05-12,132,"Friese_kust",315
2,1997,1997-05-12,132,"Friese_kust",310
1,1997,1997-05-12,132,"Friese_kust",328
1,1997,1997-05-12,132,"Friese_kust",280
1,1997,1997-05-14,134,"Texel",290
1,1997,1997-05-14,134,"Texel",317
2,1997,1997-05-14,134,"Texel",345
2,1997,1997-05-14,134,"Texel",335
1,1997,1997-05-14,134,"Texel",310
1,1997,1997-05-15,135,"Friese_kust",263
1,1997,1997-05-15,135,"Friese_kust",276
1,1997,1997-05-15,135,"Friese_kust",325
1,1997,1997-05-15,135,"Friese_kust",323
1,1997,1997-05-15,135,"Friese_kust",328
1,1997,1997-05-15,135,"Friese_kust",300
1,1997,1997-05-15,135,"Friese_kust",230
1,1997,1997-05-15,135,"Friese_kust",245
1,1997,1997-05-15,135,"Friese_kust",248
1,1997,1997-05-15,135,"Friese_kust",274
1,1997,1997-05-15,135,"Friese_kust",283
1,1997,1997-05-15,135,"Friese_kust",263
1,1997,1997-05-15,135,"Friese_kust",253
1,1997,1997-05-15,135,"Friese_kust",283
1,1997,1997-05-15,135,"Friese_kust",283
2,1997,1997-05-15,135,"Friese_kust",375
2,1997,1997-05-15,135,"Friese_kust",382
2,1997,1997-05-15,135,"Friese_kust",312
2,1997,1997-05-15,135,"Friese_kust",302
2,1997,1997-05-15,135,"Friese_kust",321
2,1997,1997-05-15,135,"Friese_kust",437
2,1997,1997-05-15,135,"Friese_kust",340
2,1997,1997-05-15,135,"Friese_kust",265
2,1997,1997-05-15,135,"Friese_kust",387
2,1997,1997-05-15,135,"Friese_kust",385
2,1997,1997-05-15,135,"Friese_kust",348
2,1997,1997-05-15,135,"Friese_kust",368
2,1997,1997-05-15,135,"Friese_kust",420
2,1997,1997-05-15,135,"Friese_kust",335
1,1997,1997-05-15,135,"Friese_kust",235
1,1997,1997-05-16,136,"Friese_kust",290
1,1997,1997-05-16,136,"Friese_kust",298
1,1997,1997-05-16,136,"Texel",360
1,1997,1997-05-16,136,"Texel",234
1,1997,1997-05-16,136,"Texel",285
1,1997,1997-05-16,136,"Texel",273
1,1997,1997-05-16,136,"Texel",320
1,1997,1997-05-16,136,"Texel",310
2,1997,1997-05-16,136,"Texel",370
2,1997,1997-05-16,136,"Texel",340
2,1997,1997-05-16,136,"Texel",390
2,1997,1997-05-16,136,"Texel",373
2,1997,1997-05-16,136,"Texel",250
2,1997,1997-05-16,136,"Texel",340
1,1997,1997-05-16,136,"Texel",310
2,1997,1997-05-16,136,"Texel",346
2,1997,1997-05-16,136,"Texel",362
2,1997,1997-05-16,136,"Texel",380
2,1997,1997-05-16,136,"Texel",350
2,1997,1997-05-16,136,"Texel",300
1,1997,1997-05-16,136,"Texel",362
1,1997,1997-05-16,136,"Texel",350
1,1997,1997-05-16,136,"Texel",280
1,1997,1997-05-16,136,"Texel",311
1,1997,1997-05-16,136,"Texel",297
1,1997,1997-05-16,136,"Texel",317
1,1997,1997-05-16,136,"Texel",283
2,1997,1997-05-16,136,"Friese_kust",310
1,1997,1997-05-17,137,"Texel",338
1,1997,1997-05-17,137,"Texel",342
1,1997,1997-05-17,137,"Texel",392
1,1997,1997-05-17,137,"Texel",312
1,1997,1997-05-17,137,"Texel",222
1,1997,1997-05-17,137,"Texel",277
2,1997,1997-05-17,137,"Texel",345
2,1997,1997-05-17,137,"Texel",403
2,1997,1997-05-17,137,"Texel",261
2,1997,1997-05-17,137,"Texel",348
2,1997,1997-05-17,137,"Texel",373
2,1997,1997-05-17,137,"Texel",290
2,1997,1997-05-17,137,"Texel",361
2,1997,1997-05-17,137,"Texel",405
1,1997,1997-05-17,137,"Texel",300
1,1997,1997-05-17,137,"Texel",296
1,1997,1997-05-19,139,"Texel",400
1,1997,1997-05-19,139,"Texel",227
1,1997,1997-05-19,139,"Texel",350
1,1997,1997-05-19,139,"Texel",370
1,1997,1997-05-19,139,"Texel",370
1,1997,1997-05-19,139,"Texel",313
1,1997,1997-05-19,139,"Texel",352
1,1997,1997-05-19,139,"Texel",386
1,1997,1997-05-19,139,"Texel",265
1,1997,1997-05-19,139,"Texel",365
1,1997,1997-05-19,139,"Texel",360
1,1997,1997-05-19,139,"Texel",390
1,1997,1997-05-19,139,"Texel",331
1,1997,1997-05-19,139,"Texel",375
1,1997,1997-05-19,139,"Texel",237
1,1997,1997-05-19,139,"Texel",376
1,1997,1997-05-19,139,"Texel",362
2,1997,1997-05-19,139,"Texel",452
2,1997,1997-05-19,139,"Texel",420
2,1997,1997-05-19,139,"Texel",426
2,1997,1997-05-19,139,"Texel",328
2,1997,1997-05-19,139,"Texel",430
2,1997,1997-05-19,139,"Texel",336
2,1997,1997-05-19,139,"Texel",432
2,1997,1997-05-19,139,"Texel",272
2,1997,1997-05-19,139,"Texel",420
2,1997,1997-05-19,139,"Texel",467
2,1997,1997-05-19,139,"Texel",440
2,1997,1997-05-19,139,"Texel",412
2,1997,1997-05-19,139,"Texel",441
2,1997,1997-05-19,139,"Texel",367
2,1997,1997-05-19,139,"Texel",350
2,1997,1997-05-19,139,"Texel",390
2,1997,1997-05-19,139,"Texel",342
2,1997,1997-05-19,139,"Texel",471
2,1997,1997-05-19,139,"Texel",415
2,1997,1997-05-19,139,"Texel",450
2,1997,1997-05-19,139,"Texel",431
2,1997,1997-05-19,139,"Texel",428
2,1997,1997-05-19,139,"Texel",404
2,1997,1997-05-19,139,"Texel",403
2,1997,1997-05-19,139,"Texel",403
2,1997,1997-05-19,139,"Texel",412
2,1997,1997-05-19,139,"Texel",416
2,1997,1997-05-19,139,"Texel",306
2,1997,1997-05-19,139,"Texel",451
2,1997,1997-05-19,139,"Texel",281
1,1997,1997-05-19,139,"Texel",300
2,1997,1997-05-19,139,"Texel",372
2,1997,1997-05-19,139,"Texel",410
2,1997,1997-05-19,139,"Texel",336
2,1997,1997-05-19,139,"Texel",260
2,1997,1997-05-19,139,"Texel",471
1,1997,1997-05-19,139,"Texel",343
1,1997,1997-05-19,139,"Texel",388
1,1997,1997-05-19,139,"Texel",330
1,1997,1997-05-19,139,"Texel",345
1,1997,1997-05-19,139,"Texel",335
1,1997,1997-05-19,139,"Texel",342
1,1997,1997-05-19,139,"Texel",328
1,1997,1997-05-19,139,"Texel",332
1,1997,1997-05-19,139,"Texel",360
1,1997,1997-05-19,139,"Texel",360
1,1997,1997-05-19,139,"Texel",346
1,1997,1997-05-19,139,"Texel",217
1,1997,1997-05-19,139,"Texel",316
1,1997,1997-05-19,139,"Texel",318
1,1997,1997-05-19,139,"Texel",367
1,1997,1997-05-19,139,"Texel",277
1,1997,1997-05-19,139,"Texel",315
1,1997,1997-05-19,139,"Texel",340
1,1997,1997-05-19,139,"Texel",335
1,1997,1997-05-20,140,"Friese_kust",288
1,1997,1997-05-20,140,"Texel",412
1,1997,1997-05-20,140,"Texel",357
1,1997,1997-05-20,140,"Texel",367
1,1997,1997-05-20,140,"Texel",382
1,1997,1997-05-20,140,"Texel",370
1,1997,1997-05-20,140,"Texel",340
1,1997,1997-05-20,140,"Texel",325
1,1997,1997-05-20,140,"Texel",353
1,1997,1997-05-20,140,"Texel",250
1,1997,1997-05-20,140,"Texel",283
2,1997,1997-05-20,140,"Texel",467
2,1997,1997-05-20,140,"Texel",280
2,1997,1997-05-20,140,"Texel",432
2,1997,1997-05-20,140,"Texel",413
2,1997,1997-05-20,140,"Texel",410
2,1997,1997-05-20,140,"Texel",410
1,1997,1997-05-20,140,"Texel",420
2,1997,1997-05-20,140,"Texel",421
2,1997,1997-05-20,140,"Texel",360
2,1997,1997-05-20,140,"Texel",366
2,1997,1997-05-20,140,"Texel",381
1,1997,1997-05-20,140,"Friese_kust",300
2,1997,1997-05-20,140,"Texel",425
2,1997,1997-05-20,140,"Texel",426
2,1997,1997-05-20,140,"Texel",408
2,1997,1997-05-20,140,"Texel",360
2,1997,1997-05-20,140,"Texel",463
2,1997,1997-05-20,140,"Texel",464
2,1997,1997-05-20,140,"Texel",400
1,1997,1997-05-20,140,"Texel",395
1,1997,1997-05-20,140,"Texel",380
1,1997,1997-05-20,140,"Texel",324
1,1997,1997-05-20,140,"Texel",392
1,1997,1997-05-20,140,"Texel",368
1,1997,1997-05-20,140,"Texel",370
1,1997,1997-05-20,140,"Texel",336
1,1997,1997-05-20,140,"Friese_kust",300
2,1997,1997-05-20,140,"Friese_kust",340
2,1997,1997-05-20,140,"Friese_kust",258
1,1997,1997-05-21,141,"Friese_kust",225
1,1997,1997-05-21,141,"Friese_kust",402
1,1997,1997-05-21,141,"Friese_kust",358
1,1997,1997-05-21,141,"Friese_kust",360
1,1997,1997-05-21,141,"Friese_kust",340
1,1997,1997-05-21,141,"Friese_kust",377
1,1997,1997-05-21,141,"Friese_kust",357
1,1997,1997-05-21,141,"Friese_kust",370
1,1997,1997-05-21,141,"Friese_kust",382
1,1997,1997-05-21,141,"Texel",305
1,1997,1997-05-21,141,"Texel",415
1,1997,1997-05-21,141,"Texel",330
1,1997,1997-05-21,141,"Texel",360
1,1997,1997-05-21,141,"Texel",350
1,1997,1997-05-21,141,"Texel",260
1,1997,1997-05-21,141,"Texel",265
1,1997,1997-05-21,141,"Texel",384
2,1997,1997-05-21,141,"Texel",430
2,1997,1997-05-21,141,"Texel",273
1,1997,1997-05-21,141,"Texel",308
2,1997,1997-05-21,141,"Texel",300
2,1997,1997-05-21,141,"Texel",440
1,1997,1997-05-21,141,"Texel",345
1,1997,1997-05-21,141,"Texel",330
1,1997,1997-05-21,141,"Texel",213
1,1997,1997-05-21,141,"Texel",380
1,1997,1997-05-21,141,"Friese_kust",370
1,1997,1997-05-21,141,"Friese_kust",325
1,1997,1997-05-21,141,"Friese_kust",348
1,1997,1997-05-21,141,"Friese_kust",265
2,1997,1997-05-21,141,"Friese_kust",313
2,1997,1997-05-21,141,"Friese_kust",330
2,1997,1997-05-21,141,"Friese_kust",383
2,1997,1997-05-21,141,"Friese_kust",463
2,1997,1997-05-21,141,"Friese_kust",290
2,1997,1997-05-21,141,"Friese_kust",282
2,1997,1997-05-21,141,"Friese_kust",345
2,1997,1997-05-21,141,"Friese_kust",403
2,1997,1997-05-21,141,"Friese_kust",428
2,1997,1997-05-21,141,"Friese_kust",410
1,1997,1997-05-22,142,"Friese_kust",368
1,1997,1997-05-22,142,"Friese_kust",374
1,1997,1997-05-22,142,"Friese_kust",402
1,1997,1997-05-22,142,"Texel",330
1,1997,1997-05-22,142,"Texel",365
1,1997,1997-05-22,142,"Texel",385
1,1997,1997-05-22,142,"Texel",373
1,1997,1997-05-22,142,"Texel",365
2,1997,1997-05-22,142,"Texel",482
2,1997,1997-05-22,142,"Texel",325
2,1997,1997-05-22,142,"Texel",450
2,1997,1997-05-22,142,"Texel",308
2,1997,1997-05-22,142,"Texel",348
2,1997,1997-05-22,142,"Texel",375
1,1997,1997-05-22,142,"Texel",315
1,1997,1997-05-22,142,"Texel",362
1,1997,1997-05-22,142,"Texel",355
1,1997,1997-05-22,142,"Texel",352
1,1997,1997-05-22,142,"Texel",380
1,1997,1997-05-22,142,"Texel",374
2,1997,1997-05-22,142,"Friese_kust",340
2,1997,1997-05-22,142,"Friese_kust",382
1,1997,1997-05-23,143,"Friese_kust",375
1,1997,1997-05-23,143,"Friese_kust",280
1,1997,1997-05-23,143,"Friese_kust",377
1,1997,1997-05-23,143,"Texel",388
2,1997,1997-05-23,143,"Texel",365
2,1997,1997-05-23,143,"Texel",388
2,1997,1997-05-23,143,"Texel",452
2,1997,1997-05-23,143,"Texel",470
2,1997,1997-05-23,143,"Texel",430
2,1997,1997-05-23,143,"Texel",432
1,1997,1997-05-23,143,"Texel",283
1,1997,1997-05-23,143,"Friese_kust",310
1,1997,1997-05-23,143,"Friese_kust",338
1,1997,1997-05-23,143,"Texel",316
1,1997,1997-05-23,143,"Texel",362
2,1997,1997-05-23,143,"Friese_kust",465
2,1997,1997-05-23,143,"Friese_kust",416
2,1997,1997-05-23,143,"Friese_kust",388
2,1997,1997-05-23,143,"Friese_kust",395
2,1997,1997-05-23,143,"Friese_kust",410
1,1997,1997-05-23,143,"Friese_kust",353
1,1997,1997-05-24,144,"Friese_kust",403
1,1997,1997-05-24,144,"Friese_kust",335
1,1997,1997-05-24,144,"Friese_kust",372
1,1997,1997-05-24,144,"Friese_kust",387
2,1997,1997-05-24,144,"Friese_kust",475
1,1997,1997-05-28,148,"Texel",395
2,1997,1997-05-28,148,"Texel",370
2,1997,1997-05-28,148,"Texel",354
2,1997,1997-05-28,148,"Texel",443
2,1997,1997-05-28,148,"Texel",444
1,1997,1997-05-28,148,"Texel",388
1,1997,1997-05-29,149,"Friese_kust",380
2,1997,1997-05-29,149,"Texel",354
2,1997,1997-05-29,149,"Texel",375
1,1997,1997-05-29,149,"Friese_kust",415
1,1997,1997-05-29,149,"Friese_kust",392
1,1997,1997-05-29,149,"Friese_kust",367
2,1997,1997-05-29,149,"Friese_kust",435
2,1997,1997-05-29,149,"Friese_kust",483
2,1997,1997-05-29,149,"Friese_kust",462
2,1997,1997-05-29,149,"Friese_kust",445
2,1997,1997-05-29,149,"Friese_kust",502
2,1997,1997-05-29,149,"Friese_kust",460
2,1997,1997-05-29,149,"Friese_kust",448
2,1997,1997-05-29,149,"Friese_kust",483
2,1997,1997-05-29,149,"Friese_kust",313
1,1997,1997-05-30,150,"Friese_kust",438
1,1997,1997-05-30,150,"Friese_kust",392
2,1997,1997-05-30,150,"Friese_kust",423
2,1997,1997-05-30,150,"Friese_kust",510
2,1997,1997-05-30,150,"Friese_kust",460
1,1997,1997-05-31,151,"Friese_kust",430
1,1997,1997-06-02,153,"Friese_kust",302
1,1997,1997-06-02,153,"Friese_kust",428
1,1997,1997-06-02,153,"Friese_kust",286
1,1997,1997-06-02,153,"Friese_kust",285
1,1997,1997-06-02,153,"Friese_kust",384
1,1997,1997-06-02,153,"Friese_kust",290
1,1997,1997-06-02,153,"Friese_kust",420
1,1997,1997-06-02,153,"Friese_kust",285
2,1997,1997-06-02,153,"Friese_kust",316
2,1997,1997-06-02,153,"Friese_kust",377
2,1997,1997-06-02,153,"Friese_kust",303
2,1997,1997-06-02,153,"Friese_kust",480
1,1997,1997-06-02,153,"Friese_kust",382
1,1998,1998-05-04,124,"Friese_kust",282
1,1998,1998-05-04,124,"Friese_kust",230
1,1998,1998-05-04,124,"Friese_kust",220
1,1998,1998-05-04,124,"Friese_kust",255
1,1998,1998-05-04,124,"Friese_kust",258
1,1998,1998-05-04,124,"Friese_kust",232
1,1998,1998-05-04,124,"Friese_kust",278
1,1998,1998-05-04,124,"Friese_kust",250
1,1998,1998-05-04,124,"Friese_kust",262
2,1998,1998-05-04,124,"Friese_kust",290
2,1998,1998-05-04,124,"Friese_kust",313
2,1998,1998-05-04,124,"Friese_kust",320
2,1998,1998-05-04,124,"Friese_kust",295
2,1998,1998-05-04,124,"Friese_kust",354
2,1998,1998-05-04,124,"Friese_kust",315
2,1998,1998-05-04,124,"Friese_kust",285
2,1998,1998-05-04,124,"Friese_kust",303
2,1998,1998-05-04,124,"Friese_kust",264
2,1998,1998-05-04,124,"Friese_kust",285
2,1998,1998-05-04,124,"Friese_kust",282
1,1998,1998-05-05,125,"Friese_kust",248
1,1998,1998-05-05,125,"Friese_kust",257
1,1998,1998-05-05,125,"Friese_kust",240
1,1998,1998-05-05,125,"Friese_kust",258
1,1998,1998-05-05,125,"Friese_kust",285
1,1998,1998-05-05,125,"Friese_kust",283
1,1998,1998-05-05,125,"Friese_kust",222
1,1998,1998-05-05,125,"Friese_kust",208
1,1998,1998-05-05,125,"Friese_kust",276
1,1998,1998-05-05,125,"Friese_kust",245
1,1998,1998-05-05,125,"Friese_kust",283
1,1998,1998-05-05,125,"Friese_kust",318
2,1998,1998-05-05,125,"Friese_kust",304
2,1998,1998-05-05,125,"Friese_kust",253
2,1998,1998-05-05,125,"Friese_kust",323
2,1998,1998-05-05,125,"Friese_kust",337
1,1998,1998-05-08,128,"Friese_kust",333
1,1998,1998-05-08,128,"Friese_kust",245
1,1998,1998-05-08,128,"Friese_kust",258
1,1998,1998-05-08,128,"Friese_kust",233
1,1998,1998-05-08,128,"Friese_kust",288
1,1998,1998-05-08,128,"Friese_kust",283
1,1998,1998-05-08,128,"Friese_kust",220
1,1998,1998-05-08,128,"Friese_kust",289
1,1998,1998-05-08,128,"Friese_kust",312
1,1998,1998-05-08,128,"Friese_kust",245
1,1998,1998-05-08,128,"Friese_kust",250
1,1998,1998-05-08,128,"Friese_kust",287
1,1998,1998-05-08,128,"Friese_kust",265
1,1998,1998-05-08,128,"Friese_kust",268
1,1998,1998-05-08,128,"Friese_kust",234
1,1998,1998-05-08,128,"Friese_kust",223
1,1998,1998-05-08,128,"Friese_kust",250
1,1998,1998-05-08,128,"Friese_kust",225
1,1998,1998-05-08,128,"Friese_kust",215
1,1998,1998-05-08,128,"Friese_kust",210
